"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.078922,0.0028694,0.09831,-1.1072,-0.45778,-0.5678,-0.0016796,0,0,-0.70119,0.14302,0,-0.0043669,0,0,0.99758,0.0071958,0,0.99761,-0.45777,-1.1072,-0.5678,-89.852,-0.71091,0.60198,-0.0099542,0.9,0.02,0
0.064556,0.0028468,0.07843,-1.1048,-0.42957,-0.53873,-0.001023,0,0,-0.73584,0.14191,0,-0.0026598,0,0,0.99065,0.0067709,0,0.99068,-0.42957,-1.1048,-0.53873,-89.913,-0.69102,0.62777,-0.011422,0.92,0.02,0
0.049488,0.0028482,0.058684,-1.1029,-0.40042,-0.50969,-0.00051614,0,0,-0.77121,0.14205,0,-0.001342,0,0,0.98443,0.0057616,0,0.98445,-0.40042,-1.1029,-0.50969,-89.958,-0.67101,0.65475,-0.013073,0.94,0.02,0
0.033707,0.0028612,0.039053,-1.1015,-0.37094,-0.48079,-0.00021103,0,0,-0.80693,0.1428,0,-0.00054868,0,0,0.9795,0.0042028,0,0.97951,-0.37094,-1.1015,-0.48079,-89.983,-0.65107,0.6823,-0.014899,0.96,0.02,0
0.017211,0.002874,0.019504,-1.1003,-0.34173,-0.45213,-7.3106e-05,0,0,-0.84269,0.14352,0,-0.00019007,0,0,0.97632,0.0022177,0,0.97632,-0.34173,-1.1003,-0.45213,-89.995,-0.6314,0.70989,-0.016885,0.98,0.02,0
0,0.0028789,0,-1.0755,-0.30291,-0.41351,9.2626e-05,0,0,-0.86053,0.14378,0,0.00024083,0,0,0.97522,-1.2143e-17,0,0.97522,-0.30291,-1.0755,-0.41351,89.993,-0.59729,0.72362,-0.017937,1,0.02,0
0,0.0064779,1,-1.0633,-1.7136,-1.8331,0.0034339,0,0,1.0007,0.15536,0,0.0089281,0,0,0.90824,-2.04e-15,0,0.90823,-1.0633,-1.7136,-1.8331,0.30257,-1.5367,0.71751,0.017211,0,0.04,0
0.020013,0.0066564,0.98184,-1.0426,-1.6743,-1.7969,0.0092224,0,0,0.98065,0.15936,0,0.023978,0,0,0.91135,-0.011713,0,0.91142,-1.0424,-1.6744,-1.7969,0.83616,-1.5046,0.70132,0.015911,0.02,0.04,0
0.039226,0.007216,0.96355,-1.0489,-1.6367,-1.7692,0.019606,0,0,0.93647,0.17227,0,0.050974,0,0,0.9206,-0.022919,0,0.9209,-1.0482,-1.6374,-1.7692,1.9081,-1.4849,0.66496,0.013122,0.04,0.04,0
0.057472,0.0081978,0.94501,-1.0609,-1.5892,-1.74,0.031149,0,0,0.88295,0.19604,0,0.080987,0,0,0.93556,-0.032585,0,0.93617,-1.059,-1.5911,-1.74,3.3621,-1.4634,0.62011,0.0099049,0.06,0.04,0
0.074544,0.0096144,0.92612,-1.0785,-1.5293,-1.7085,0.042291,0,0,0.81892,0.23291,0,0.10996,0,0,0.95505,-0.039207,0,0.95591,-1.0746,-1.5333,-1.7085,5.3136,-1.4388,0.56695,0.0064335,0.08,0.04,0
0.090229,0.011385,0.90681,-1.1005,-1.4571,-1.6741,0.049453,0,0,0.74568,0.2821,0,0.12858,0,0,0.97694,-0.041393,0,0.97788,-1.0937,-1.4638,-1.6741,7.751,-1.4105,0.50889,0.0030832,0.1,0.04,0
0.10437,0.013295,0.88705,-1.1237,-1.3789,-1.6378,0.049529,0,0,0.66834,0.33662,0,0.12878,0,0,0.99861,-0.038981,0,0.99943,-1.1144,-1.3882,-1.6378,10.608,-1.3801,0.45342,0.00038069,0.12,0.04,0
0.11696,0.015056,0.86686,-1.1453,-1.3059,-1.6022,0.042357,0,0,0.59397,0.38525,0,0.11013,0,0,1.0177,-0.033121,0,1.0183,-1.1348,-1.3164,-1.6022,13.909,-1.3511,0.40812,-0.0013096,0.14,0.04,0
0.12813,0.016439,0.84634,-1.1626,-1.245,-1.5686,0.031378,0,0,0.52786,0.42066,0,0.081582,0,0,1.033,-0.02568,0,1.0334,-1.152,-1.2556,-1.5686,18.637,-1.3254,0.37569,-0.002041,0.16,0.04,0
0.13808,0.017347,0.82554,-1.1741,-1.1969,-1.5368,0.020025,0,0,0.47161,0.44189,0,0.052066,0,0,1.0441,-0.018034,0,1.0443,-1.1624,-1.2086,-1.5368,30.14,-1.3026,0.35361,-0.0021412,0.18,0.04,0
0.14699,0.017787,0.80457,-1.1802,-1.1596,-1.5065,0.010127,0,0,0.42416,0.45103,0,0.026331,0,0,1.0513,-0.010761,0,1.0513,-1.1554,-1.1844,-1.5065,67.787,-1.2821,0.33754,-0.0019263,0.2,0.04,0
0.15504,0.017808,0.78349,-1.182,-1.1308,-1.4773,0.0016606,0,0,0.38395,0.45048,0,0.0043175,0,0,1.0549,-0.0037914,0,1.0549,-1.1308,-1.1821,-1.4773,88.143,-1.2634,0.32399,-0.0016002,0.22,0.04,0
0.16235,0.017455,0.76238,-1.1801,-1.1096,-1.4493,-0.0061239,0,0,0.35,0.44155,0,-0.015922,0,0,1.055,0.0031599,0,1.055,-1.1091,-1.1806,-1.4493,-85.067,-1.2463,0.31067,-0.0012695,0.24,0.04,0
0.16904,0.016756,0.74129,-1.1743,-1.0957,-1.4223,-0.013946,0,0,0.32234,0.42461,0,-0.036258,0,0,1.0517,0.010372,0,1.0517,-1.0933,-1.1767,-1.4223,-80.24,-1.2308,0.29624,-0.00098651,0.26,0.04,0
0.17525,0.015733,0.72031,-1.1647,-1.0895,-1.3965,-0.021891,0,0,0.30146,0.3992,0,-0.056915,0,0,1.0444,0.017899,0,1.0446,-1.0836,-1.1706,-1.3965,-74.894,-1.2169,0.27982,-0.00076941,0.28,0.04,0
0.1811,0.014429,0.69951,-1.1511,-1.0913,-1.3722,-0.028758,0,0,0.28751,0.36522,0,-0.07477,0,0,1.0331,0.025145,0,1.0334,-1.0797,-1.1626,-1.3722,-68.052,-1.2048,0.26112,-0.00061301,0.3,0.04,0
0.18675,0.012946,0.67899,-1.1348,-1.0997,-1.3494,-0.03256,0,0,0.2789,0.32452,0,-0.084657,0,0,1.018,0.030743,0,1.0185,-1.0803,-1.1542,-1.3494,-59.16,-1.1946,0.24076,-0.00049527,0.32,0.04,0
0.19226,0.011443,0.6588,-1.1178,-1.1097,-1.3271,-0.031524,0,0,0.27204,0.28252,0,-0.081962,0,0,1.0006,0.032905,0,1.0011,-1.082,-1.1455,-1.3271,-48.644,-1.1848,0.22028,-0.00039881,0.34,0.04,0
0.19763,0.010091,0.63897,-1.102,-1.115,-1.304,-0.026243,0,0,0.26267,0.24582,0,-0.068231,0,0,0.98309,0.030645,0,0.98361,-1.0815,-1.1355,-1.304,-38.062,-1.1737,0.2011,-0.00031814,0.36,0.04,0
0.20276,0.0089998,0.61947,-1.0894,-1.1126,-1.2801,-0.018624,0,0,0.2479,0.21767,0,-0.048423,0,0,0.96807,0.024369,0,0.9684,-1.0791,-1.123,-1.2801,-29.01,-1.1607,0.18306,-0.000255,0.38,0.04,0
0.20754,0.0081968,0.60024,-1.0808,-1.1031,-1.2554,-0.010697,0,0,0.22697,0.19805,0,-0.027811,0,0,0.95735,0.015759,0,0.95748,-1.0765,-1.1074,-1.2554,-21.94,-1.1464,0.16564,-0.00020635,0.4,0.04,0
0.21184,0.0076636,0.58118,-1.0764,-1.0877,-1.2304,-0.0033271,0,0,0.20022,0.18553,0,-0.0086504,0,0,0.95167,0.0066274,0,0.95169,-1.0755,-1.0886,-1.2304,-15.243,-1.1315,0.1488,-0.00016479,0.42,0.04,0
0.21555,0.0073653,0.56218,-1.0755,-1.0674,-1.205,0.0031884,0,0,0.16837,0.17897,0,0.0082899,0,0,0.95083,-0.0016969,0,0.95082,-1.0663,-1.0766,-1.205,70.984,-1.116,0.13389,-0.0001208,0.44,0.04,0
0.21858,0.0072679,0.54314,-1.0778,-1.0428,-1.1793,0.0088096,0,0,0.13197,0.17746,0,0.022905,0,0,0.95405,-0.0085369,0,0.95408,-1.0408,-1.0799,-1.1793,76.638,-1.1,0.12375,-6.5459e-05,0.46,0.04,0
0.22083,0.0073378,0.52401,-1.0827,-1.0145,-1.1532,0.01341,0,0,0.091589,0.18029,0,0.034867,0,0,0.96035,-0.013593,0,0.96045,-1.0119,-1.0853,-1.1532,79.271,-1.0835,0.12234,6.227e-06,0.48,0.04,0
0.22224,0.0075381,0.50473,-1.0896,-0.98297,-1.1265,0.016765,0,0,0.047961,0.1866,0,0.043588,0,0,0.96872,-0.016802,0,0.96887,-0.9804,-1.0922,-1.1265,81.273,-1.0664,0.13233,9.257e-05,0.5,0.04,0
0.22275,0.0078252,0.48527,-1.0978,-0.94922,-1.0994,0.018645,0,0,0.0020613,0.19519,0,0.048478,0,0,0.97818,-0.018293,0,0.97836,-0.94692,-1.1001,-1.0994,82.954,-1.0488,0.15281,0.00018325,0.52,0.04,0
0.22232,0.0081501,0.4656,-1.1064,-0.91446,-1.0719,0.018989,0,0,-0.044945,0.20464,0,0.04937,0,0,0.9879,-0.018346,0,0.98808,-0.9126,-1.1083,-1.0719,84.405,-1.0309,0.18027,0.00025995,0.54,0.04,0
0.22095,0.0084649,0.44575,-1.1149,-0.87994,-1.0442,0.017969,0,0,-0.091897,0.21354,0,0.04672,0,0,0.99723,-0.017334,0,0.99739,-0.87857,-1.1162,-1.0442,85.652,-1.013,0.21109,0.00030017,0.56,0.04,0
0.21865,0.0087304,0.42572,-1.1225,-0.84659,-1.0164,0.015957,0,0,-0.13786,0.2208,0,0.041489,0,0,1.0057,-0.015639,0,1.0059,-0.84567,-1.1234,-1.0164,86.701,-0.99517,0.24263,0.00028267,0.58,0.04,0
0.21544,0.0089203,0.40552,-1.1289,-0.815,-0.98868,0.013382,0,0,-0.18224,0.22579,0,0.034794,0,0,1.0132,-0.013581,0,1.0133,-0.81443,-1.1294,-0.98868,87.563,-0.97752,0.27332,0.0001918,0.6,0.04,0
0.21136,0.0090218,0.38519,-1.1339,-0.78533,-0.96095,0.010614,0,0,-0.22479,0.22829,0,0.027596,0,0,1.0195,-0.011388,0,1.0195,-0.78501,-1.1342,-0.96095,88.257,-0.96005,0.30239,1.9004e-05,0.62,0.04,0
0.20645,0.0090329,0.36474,-1.1375,-0.75755,-0.93324,0.007898,0,0,-0.26548,0.2284,0,0.020535,0,0,1.0246,-0.0091955,0,1.0247,-0.75738,-1.1376,-0.93324,88.81,-0.94275,0.3296,-0.0002381,0.64,0.04,0
0.20074,0.0089587,0.3442,-1.1397,-0.73146,-0.90556,0.0053631,0,0,-0.30443,0.22633,0,0.013944,0,0,1.0287,-0.0070645,0,1.0287,-0.73139,-1.1398,-0.90556,89.248,-0.92559,0.35498,-0.00057762,0.66,0.04,0
0.19427,0.0088084,0.3236,-1.1408,-0.70684,-0.8779,0.0030513,0,0,-0.34182,0.22237,0,0.0079335,0,0,1.0317,-0.005007,0,1.0317,-0.70682,-1.1408,-0.8779,89.597,-0.90852,0.37868,-0.00099514,0.68,0.04,0
0.18707,0.0085926,0.30294,-1.1408,-0.68345,-0.85023,0.0009587,0,0,-0.37781,0.21681,0,0.0024926,0,0,1.0336,-0.0030054,0,1.0336,-0.68345,-1.1408,-0.85023,89.88,-0.89151,0.40093,-0.0014849,0.7,0.04,0
0.17916,0.0083226,0.28225,-1.1399,-0.66106,-0.82253,-0.00093358,0,0,-0.41257,0.20992,0,-0.0024273,0,0,1.0347,-0.0010268,0,1.0347,-0.66105,-1.1399,-0.82253,-89.888,-0.87449,0.42195,-0.0020408,0.72,0.04,0
0.17056,0.00801,0.26155,-1.1381,-0.63942,-0.79479,-0.0026367,0,0,-0.44623,0.20198,0,-0.0068555,0,0,1.0347,0.00096701,0,1.0347,-0.63941,-1.1381,-0.79479,-89.697,-0.85742,0.44194,-0.0026568,0.74,0.04,0
0.16131,0.0076669,0.24086,-1.1354,-0.61832,-0.76698,-0.0041392,0,0,-0.47894,0.19325,0,-0.010762,0,0,1.0337,0.0030106,0,1.0337,-0.61829,-1.1354,-0.76698,-89.541,-0.84023,0.46114,-0.0033277,0.76,0.04,0
0.15141,0.0073066,0.2202,-1.132,-0.5975,-0.73906,-0.0053966,0,0,-0.51086,0.18403,0,-0.014031,0,0,1.0317,0.0051251,0,1.0317,-0.59744,-1.1321,-0.73906,-89.422,-0.82286,0.47977,-0.0040502,0.78,0.04,0
0.14087,0.006944,0.19959,-1.1281,-0.57666,-0.71101,-0.0063286,0,0,-0.54217,0.17465,0,-0.016454,0,0,1.0286,0.0073049,0,1.0286,-0.57659,-1.1281,-0.71101,-89.343,-0.80525,0.49813,-0.004824,0.8,0.04,0
0.12972,0.0065967,0.17906,-1.1237,-0.55548,-0.68281,-0.0068276,0,0,-0.57314,0.16552,0,-0.017752,0,0,1.0244,0.0094993,0,1.0244,-0.5554,-1.1238,-0.68281,-89.312,-0.78732,0.51658,-0.0056545,0.82,0.04,0
0.11795,0.0062839,0.15862,-1.1191,-0.53354,-0.65441,-0.0067904,0,0,-0.60411,0.15714,0,-0.017655,0,0,1.019,0.011592,0,1.019,-0.53346,-1.1192,-0.65441,-89.336,-0.76902,0.5356,-0.0065547,0.84,0.04,0
0.10555,0.0060249,0.1383,-1.1146,-0.51038,-0.62581,-0.0061721,0,0,-0.63549,0.15006,0,-0.016047,0,0,1.0125,0.013384,0,1.0126,-0.51031,-1.1147,-0.62581,-89.415,-0.75028,0.55572,-0.007547,0.86,0.04,0
0.092528,0.0058351,0.11812,-1.1106,-0.48558,-0.59696,-0.0050493,0,0,-0.66768,0.1448,0,-0.013128,0,0,1.0052,0.014605,0,1.0053,-0.48554,-1.1106,-0.59696,-89.537,-0.73103,0.57747,-0.0086622,0.88,0.04,0
0.078848,0.005721,0.098093,-1.1071,-0.45892,-0.56789,-0.0036425,0,0,-0.70094,0.14166,0,-0.0094706,0,0,0.99735,0.014948,0,0.99748,-0.4589,-1.1071,-0.56789,-89.678,-0.7113,0.60116,-0.0099331,0.9,0.04,0
0.06449,0.0056763,0.078226,-1.1043,-0.43057,-0.53869,-0.0022642,0,0,-0.7353,0.14055,0,-0.0058868,0,0,0.98957,0.014157,0,0.98968,-0.43056,-1.1043,-0.53869,-89.808,-0.69118,0.62672,-0.011385,0.92,0.04,0
0.049436,0.005682,0.05851,-1.1022,-0.40109,-0.50949,-0.0011867,0,0,-0.77049,0.14092,0,-0.0030854,0,0,0.9825,0.012105,0,0.98258,-0.40108,-1.1022,-0.50949,-89.903,-0.67092,0.65367,-0.013025,0.94,0.04,0
0.03367,0.005712,0.038926,-1.1006,-0.37128,-0.48048,-0.00052535,0,0,-0.80611,0.14196,0,-0.0013659,0,0,0.97682,0.0088571,0,0.97686,-0.37128,-1.1006,-0.48048,-89.959,-0.65077,0.68128,-0.014844,0.96,0.04,0
0.017191,0.0057407,0.019437,-1.0993,-0.34187,-0.45179,-0.00020104,0,0,-0.84176,0.14289,0,-0.00052269,0,0,0.97314,0.0046814,0,0.97315,-0.34187,-1.0993,-0.45179,-89.985,-0.63099,0.70889,-0.016823,0.98,0.04,0
0,0.0057514,0,-1.0745,-0.30309,-0.41327,0.00020541,0,0,-0.85956,0.14323,0,0.00053407,0,0,0.97186,4.3368e-18,0,0.97186,-0.30309,-1.0745,-0.41327,89.985,-0.59694,0.72262,-0.01787,1,0.04,0
0,0.0094988,1,-1.0603,-1.7237,-1.8352,0.0048453,0,0,1.0073,0.14497,0,0.012598,0,0,0.89343,1.301e-17,0,0.8934,-1.0603,-1.7237,-1.8352,0.41847,-1.5397,0.72562,0.01807,0,0.06,0
0.020147,0.0097508,0.98213,-1.0395,-1.6856,-1.7997,0.013104,0,0,0.98823,0.14826,0,0.034069,0,0,0.89678,-0.018039,0,0.89694,-1.0392,-1.6859,-1.7997,1.1613,-1.5083,0.71042,0.016834,0.02,0.06,0
0.039529,0.010554,0.96413,-1.0451,-1.6505,-1.7728,0.028242,0,0,0.94604,0.15897,0,0.07343,0,0,0.90717,-0.035976,0,0.90788,-1.0438,-1.6519,-1.7728,2.665,-1.4895,0.67671,0.014217,0.04,0.06,0
0.057988,0.011998,0.94585,-1.0567,-1.6057,-1.7446,0.046352,0,0,0.89425,0.18052,0,0.12052,0,0,0.92496,-0.05273,0,0.9265,-1.0528,-1.6096,-1.7446,4.7921,-1.469,0.63513,0.011182,0.06,0.06,0
0.075299,0.01417,0.92713,-1.076,-1.5457,-1.7136,0.065156,0,0,0.8289,0.21837,0,0.16941,0,0,0.94932,-0.064714,0,0.95162,-1.0671,-1.5545,-1.7136,7.7538,-1.4451,0.58344,0.0077007,0.08,0.06,0
0.091145,0.016992,0.90787,-1.1003,-1.4641,-1.6772,0.078438,0,0,0.74991,0.27706,0,0.20394,0,0,0.97722,-0.068557,0,0.97974,-1.0841,-1.4803,-1.6772,11.665,-1.4139,0.52316,0.0039972,0.1,0.06,0
0.1053,0.020088,0.88804,-1.1255,-1.3705,-1.6368,0.07755,0,0,0.66474,0.34623,0,0.20163,0,0,1.0042,-0.062894,0,1.0063,-1.103,-1.393,-1.6368,16.168,-1.3776,0.46288,0.00075883,0.12,0.06,0
0.11773,0.022884,0.8677,-1.1487,-1.2894,-1.5992,0.063828,0,0,0.58551,0.40268,0,0.16595,0,0,1.0266,-0.05148,0,1.0279,-1.1241,-1.314,-1.5992,21.115,-1.3458,0.41414,-0.0012354,0.14,0.06,0
0.12872,0.024983,0.84698,-1.1656,-1.2288,-1.5653,0.044757,0,0,0.5196,0.43745,0,0.11637,0,0,1.0428,-0.038371,0,1.0435,-1.1424,-1.252,-1.5653,27.389,-1.3199,0.38013,-0.0020509,0.16,0.06,0
0.13852,0.026293,0.82599,-1.1755,-1.1845,-1.534,0.027685,0,0,0.46609,0.45432,0,0.07198,0,0,1.0535,-0.026446,0,1.0538,-1.1519,-1.208,-1.534,40.358,-1.298,0.35732,-0.0021498,0.18,0.06,0
0.14736,0.026889,0.80484,-1.1797,-1.1497,-1.5036,0.013985,0,0,0.42118,0.46015,0,0.03636,0,0,1.0601,-0.01572,0,1.0602,-1.1442,-1.1852,-1.5036,68.494,-1.2777,0.34083,-0.0019345,0.2,0.06,0
0.15537,0.026885,0.78359,-1.1809,-1.1222,-1.4745,0.0027083,0,0,0.3817,0.45799,0,0.0070417,0,0,1.0635,-0.0056657,0,1.0635,-1.1221,-1.181,-1.4745,87.364,-1.2592,0.32697,-0.0016004,0.22,0.06,0
0.16263,0.026353,0.7623,-1.1798,-1.1011,-1.4466,-0.0077469,0,0,0.34675,0.44917,0,-0.020142,0,0,1.0638,0.0043679,0,1.0638,-1.1003,-1.1806,-1.4466,-84.437,-1.2425,0.31392,-0.0012453,0.24,0.06,0
0.16923,0.025324,0.74103,-1.176,-1.0861,-1.4197,-0.018828,0,0,0.31674,0.43366,0,-0.048952,0,0,1.061,0.015023,0,1.0611,-1.0823,-1.1798,-1.4197,-78.641,-1.2272,0.30072,-0.00091768,0.26,0.06,0
0.1753,0.023797,0.71986,-1.1676,-1.078,-1.3936,-0.031209,0,0,0.29375,0.41015,0,-0.081143,0,0,1.054,0.026798,0,1.0543,-1.0682,-1.1774,-1.3936,-72.56,-1.2131,0.28676,-0.00064645,0.28,0.06,0
0.18099,0.021797,0.69888,-1.1542,-1.081,-1.3694,-0.043803,0,0,0.27984,0.37496,0,-0.11389,0,0,1.0416,0.039619,0,1.0423,-1.0605,-1.1746,-1.3694,-64.934,-1.2015,0.27055,-0.00044122,0.3,0.06,0
0.18649,0.01945,0.6782,-1.1363,-1.0957,-1.3478,-0.051621,0,0,0.27492,0.32777,0,-0.13421,0,0,1.0232,0.050556,0,1.0246,-1.0605,-1.1715,-1.3478,-55.747,-1.1932,0.25094,-0.00030995,0.32,0.06,0
0.19198,0.017045,0.65795,-1.1172,-1.1154,-1.3277,-0.050887,0,0,0.27369,0.27602,0,-0.13231,0,0,1.0006,0.055632,0,1.0022,-1.0654,-1.1672,-1.3277,-45.505,-1.1868,0.22907,-0.00023226,0.34,0.06,0
0.19744,0.014919,0.63818,-1.0989,-1.1259,-1.3056,-0.041344,0,0,0.26876,0.23361,0,-0.10749,0,0,0.97745,0.051357,0,0.97886,-1.0689,-1.1559,-1.3056,-35.945,-1.1768,0.20739,-0.0002015,0.36,0.06,0
0.20273,0.013254,0.61885,-1.0843,-1.1238,-1.2813,-0.028664,0,0,0.25606,0.20476,0,-0.074527,0,0,0.95825,0.039524,0,0.95908,-1.0692,-1.1388,-1.2813,-27.73,-1.1631,0.18721,-0.00018674,0.38,0.06,0
0.20768,0.012065,0.59984,-1.0755,-1.1133,-1.2565,-0.015878,0,0,0.23532,0.18615,0,-0.041282,0,0,0.94578,0.023964,0,0.94607,-1.0697,-1.1191,-1.2565,-20.01,-1.1484,0.16765,-0.00017309,0.4,0.06,0
0.21215,0.011293,0.58102,-1.0712,-1.0965,-1.2313,-0.0045156,0,0,0.2082,0.17528,0,-0.01174,0,0,0.94045,0.0087521,0,0.94047,-1.0704,-1.0973,-1.2313,-9.8148,-1.133,0.14932,-0.00015248,0.42,0.06,0
0.21601,0.010875,0.56223,-1.071,-1.0751,-1.2061,0.0054668,0,0,0.17562,0.17019,0,0.014214,0,0,0.94119,-0.0044876,0,0.94119,-1.0672,-1.0789,-1.2061,34.544,-1.1174,0.13339,-0.00011874,0.44,0.06,0
0.21917,0.01076,0.54337,-1.0741,-1.0495,-1.1805,0.014121,0,0,0.13826,0.17021,0,0.036715,0,0,0.94655,-0.015095,0,0.94667,-1.0431,-1.0805,-1.1805,65.514,-1.1014,0.12299,-6.6562e-05,0.46,0.06,0
0.22154,0.010901,0.52436,-1.0801,-1.0198,-1.1543,0.021286,0,0,0.096542,0.17487,0,0.055343,0,0,0.95519,-0.022754,0,0.95547,-1.0131,-1.0868,-1.1543,72.379,-1.0847,0.12239,7.2341e-06,0.48,0.06,0
0.22303,0.011245,0.50516,-1.0882,-0.98643,-1.1276,0.026506,0,0,0.051155,0.18345,0,0.068917,0,0,0.96584,-0.027402,0,0.96625,-0.97994,-1.0947,-1.1276,76.242,-1.0674,0.13423,9.9567e-05,0.5,0.06,0
0.22359,0.011723,0.48573,-1.0977,-0.95047,-1.1002,0.029323,0,0,0.0032608,0.19461,0,0.07624,0,0,0.97731,-0.029264,0,0.97777,-0.94485,-1.1033,-1.1002,79.138,-1.0494,0.15691,0.00019815,0.52,0.06,0
0.22316,0.012255,0.46607,-1.1075,-0.91359,-1.0724,0.029587,0,0,-0.045632,0.20644,0,0.076926,0,0,0.98861,-0.028851,0,0.98905,-0.90918,-1.1119,-1.0724,81.515,-1.0312,0.18615,0.00028162,0.54,0.06,0
0.22176,0.012762,0.44619,-1.1168,-0.87747,-1.0445,0.027657,0,0,-0.094038,0.2171,0,0.071909,0,0,0.99903,-0.026834,0,0.9994,-0.87432,-1.12,-1.0445,83.493,-1.0129,0.21793,0.00032459,0.56,0.06,0
0.2194,0.013181,0.42611,-1.1249,-0.84325,-1.0166,0.024238,0,0,-0.14087,0.2253,0,0.063018,0,0,1.0082,-0.02388,0,1.0085,-0.84118,-1.127,-1.0166,85.118,-0.99491,0.24964,0.0003048,0.58,0.06,0
0.21613,0.013473,0.40586,-1.1315,-0.81137,-0.98872,0.020093,0,0,-0.1856,0.23055,0,0.052241,0,0,1.0159,-0.02051,0,1.0161,-0.81011,-1.1327,-0.98872,86.422,-0.97719,0.27994,0.0002077,0.6,0.06,0
0.21198,0.013624,0.38547,-1.1364,-0.7818,-0.96095,0.015807,0,0,-0.22815,0.23289,0,0.041097,0,0,1.0222,-0.01706,0,1.0224,-0.7811,-1.1372,-0.96095,87.453,-0.95973,0.30836,2.6689e-05,0.62,0.06,0
0.207,0.013635,0.36497,-1.1399,-0.75429,-0.93324,0.011722,0,0,-0.26871,0.23264,0,0.030477,0,0,1.0273,-0.013703,0,1.0274,-0.75393,-1.1403,-0.93324,88.261,-0.94249,0.33489,-0.00023921,0.64,0.06,0
0.20123,0.013517,0.34438,-1.1421,-0.72851,-0.90557,0.0079795,0,0,-0.30753,0.23018,0,0.020747,0,0,1.0313,-0.010497,0,1.0313,-0.72836,-1.1423,-0.90557,88.895,-0.92541,0.3597,-0.00058769,0.66,0.06,0
0.1947,0.013284,0.32372,-1.1432,-0.70418,-0.87794,0.0045991,0,0,-0.34485,0.22588,0,0.011957,0,0,1.0342,-0.0074366,0,1.0342,-0.70414,-1.1433,-0.87794,89.4,-0.90844,0.38303,-0.0010147,0.68,0.06,0
0.18743,0.012955,0.30301,-1.1433,-0.68104,-0.85031,0.0015441,0,0,-0.38087,0.22005,0,0.0040146,0,0,1.0361,-0.0044781,0,1.0361,-0.68103,-1.1433,-0.85031,89.809,-0.89155,0.40508,-0.0015152,0.7,0.06,0
0.17946,0.012546,0.28227,-1.1425,-0.65885,-0.82267,-0.0012338,0,0,-0.41573,0.21296,0,-0.003208,0,0,1.0371,-0.0015601,0,1.0371,-0.65885,-1.1425,-0.82267,-89.854,-0.87466,0.42602,-0.0020835,0.72,0.06,0
0.17081,0.012073,0.26153,-1.1408,-0.63741,-0.79499,-0.0037673,0,0,-0.44955,0.20485,0,-0.0097949,0,0,1.0372,0.0013848,0,1.0372,-0.63738,-1.1408,-0.79499,-89.571,-0.85773,0.44604,-0.0027137,0.74,0.06,0
0.16148,0.011553,0.24079,-1.1383,-0.61651,-0.76723,-0.0060538,0,0,-0.4824,0.19594,0,-0.01574,0,0,1.0363,0.0044201,0,1.0363,-0.61644,-1.1384,-0.76723,-89.335,-0.84069,0.46525,-0.0033998,0.76,0.06,0
0.15151,0.011006,0.22007,-1.135,-0.59596,-0.73938,-0.0080408,0,0,-0.51437,0.18644,0,-0.020906,0,0,1.0344,0.0075936,0,1.0344,-0.59584,-1.1352,-0.73938,-89.146,-0.82346,0.4838,-0.0041364,0.78,0.06,0
0.14091,0.010452,0.19941,-1.131,-0.57553,-0.71138,-0.0096151,0,0,-0.54556,0.17661,0,-0.024999,0,0,1.0313,0.010919,0,1.0314,-0.57536,-1.1312,-0.71138,-89.009,-0.80598,0.50186,-0.0049198,0.8,0.06,0
0.12969,0.0099157,0.17882,-1.1264,-0.55491,-0.68322,-0.010604,0,0,-0.57616,0.1668,0,-0.02757,0,0,1.0271,0.014351,0,1.0272,-0.55471,-1.1266,-0.68322,-88.937,-0.78818,0.5197,-0.0057504,0.82,0.06,0
0.11786,0.0094277,0.15833,-1.1214,-0.53371,-0.65485,-0.010804,0,0,-0.60647,0.15748,0,-0.02809,0,0,1.0215,0.017736,0,1.0216,-0.53351,-1.1216,-0.65485,-88.947,-0.76997,0.53775,-0.0066362,0.84,0.06,0
0.10543,0.0090188,0.13796,-1.1162,-0.51139,-0.62624,-0.010072,0,0,-0.63695,0.1493,0,-0.026186,0,0,1.0145,0.020777,0,1.0147,-0.51122,-1.1164,-0.62624,-89.046,-0.75128,0.55662,-0.0075981,0.86,0.06,0
0.092382,0.0087167,0.11775,-1.1113,-0.48729,-0.59733,-0.0084454,0,0,-0.66816,0.14304,0,-0.021958,0,0,1.0062,0.023014,0,1.0065,-0.48718,-1.1114,-0.59733,-89.225,-0.73197,0.5771,-0.0086715,0.88,0.06,0
0.078702,0.0085359,0.097712,-1.107,-0.46094,-0.56809,-0.0062508,0,0,-0.70057,0.1393,0,-0.016252,0,0,0.99713,0.023884,0,0.99743,-0.46088,-1.1071,-0.56809,-89.446,-0.71201,0.5998,-0.0098997,0.9,0.06,0
