"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.0351807,-0.000959659,0.0274687,-0.000652045,0.008045,3.01417e-05,0,0,0.0505017,-0.0226123,0,0.000156737,0,0,0,0.0274688,-0.000652077,0.008045,0.0614133,0.0116206,0.0249369,4.82193e-07,0.72,0.58,0
0.0361935,-0.00113917,0.0278378,-0.000209509,0.0082885,7.83696e-05,0,0,0.0508283,-0.0220948,0,0.000407522,0,0,0,0.027838,-0.000209728,0.0082885,0.160094,0.0119723,0.0249107,4.93666e-07,0.74,0.58,0
0.0372138,-0.00130745,0.0282019,0.000176814,0.00851361,0.00014181,0,0,0.0511895,-0.0216757,0,0.000737414,0,0,0,0.0282026,0.000176097,0.00851361,0.289914,0.0122974,0.0249264,5.058e-07,0.76,0.58,0
0.0382411,-0.00146076,0.0285206,0.000475269,0.00869875,0.000213845,0,0,0.0515367,-0.0213811,0,0.00111199,0,0,0,0.0285222,0.000473638,0.00869875,0.436846,0.0125649,0.0249734,5.17208e-07,0.78,0.58,0
0.0392753,-0.00159621,0.0288088,0.000687935,0.00884903,0.000292333,0,0,0.0518955,-0.0212188,0,0.00152013,0,0,0,0.0288119,0.000684897,0.00884903,0.595537,0.0127819,0.0250629,5.2879e-07,0.8,0.58,0
0.0403169,-0.00171258,0.0290717,0.000814836,0.00896597,0.000364281,0,0,0.052275,-0.0211929,0,0.00189426,0,0,0,0.0290764,0.000810141,0.00896597,0.73848,0.0129508,0.0251985,5.4092e-07,0.82,0.58,0
0.0413663,-0.00180995,0.0293143,0.000870292,0.00905537,0.000418028,0,0,0.0526731,-0.0212812,0,0.00217374,0,0,0,0.0293204,0.00086415,0.00905537,0.841807,0.01308,0.0253725,5.53609e-07,0.84,0.58,0
0.0424238,-0.00188953,0.0295355,0.000872645,0.00912245,0.000445396,0,0,0.053074,-0.0214495,0,0.00231606,0,0,0,0.0295424,0.000865726,0.00912245,0.890041,0.0131769,0.0255686,5.66393e-07,0.86,0.58,0
0.0434893,-0.00195313,0.0297328,0.000841134,0.00917217,0.000443597,0,0,0.0534576,-0.0216607,0,0.0023067,0,0,0,0.0297396,0.000834325,0.00917217,0.879432,0.0132487,0.0257687,5.78653e-07,0.88,0.58,0
0.0445621,-0.00200282,0.0299028,0.000792031,0.00920846,0.000413886,0,0,0.0538054,-0.0218827,0,0.00215221,0,0,0,0.0299087,0.000786147,0.00920846,0.81439,0.0133011,0.0259573,5.89794e-07,0.9,0.58,0
0.0456415,-0.00204055,0.0300434,0.000737926,0.00923439,0.000359978,0,0,0.0541034,-0.0220908,0,0.00187189,0,0,0,0.0300478,0.000733505,0.00923439,0.703661,0.0133386,0.0261227,5.99358e-07,0.92,0.58,0
0.0467263,-0.00206806,0.0301531,0.000687914,0.0092523,0.000286649,0,0,0.054342,-0.0222674,0,0.00149057,0,0,0,0.0301559,0.000685125,0.0092523,0.557326,0.0133644,0.0262572,6.0703e-07,0.94,0.58,0
0.0478152,-0.00208672,0.0302315,0.000648252,0.00926391,0.000198939,0,0,0.0545156,-0.0224007,0,0.00103448,0,0,0,0.0302328,0.000646914,0.00926391,0.385275,0.0133812,0.0263559,6.12615e-07,0.96,0.58,0
0.0489069,-0.00209752,0.0302784,0.000622968,0.00927042,0.000101798,0,0,0.0546208,-0.0224834,0,0.000529349,0,0,0,0.0302788,0.000622619,0.00927042,0.196675,0.0133906,0.0264161,6.16001e-07,0.98,0.58,0
0.05,-0.00210105,0.0302941,0.000614301,0.00927251,-3.39657e-05,0,0,0.0546561,-0.0225114,0,-0.000176622,0,0,0,0.0302941,0.000614262,0.00927251,-0.0655695,0.0133936,0.0264364,6.17139e-07,1,0.58,0
0,0,0.0280497,0.0120213,0.0120213,-0.00207019,0,0,0.0416739,2.71051e-19,0,-0.010765,0,0,0,0.0283128,0.0117583,0.0120213,-7.24188,0.0173641,0.0164246,2.2737e-07,0,0.6,0
0.000833478,-0.0002153,0.0279805,0.0112138,0.0117583,-0.00206418,0,0,0.0421778,-0.00141567,0,-0.0107337,0,0,0,0.0282309,0.0109634,0.0117583,-6.91621,0.0169842,0.0168841,2.45358e-07,0.02,0.6,0
0.00168711,-0.000418828,0.0282456,0.0105454,0.0116373,-0.00200785,0,0,0.0431816,-0.00283893,0,-0.0104408,0,0,0,0.0284705,0.0103205,0.0116373,-6.39124,0.0168095,0.0175288,2.71358e-07,0.04,0.6,0
0.00256074,-0.000611161,0.0285035,0.0098799,0.011515,-0.0019583,0,0,0.0441701,-0.00425133,0,-0.0101832,0,0,0,0.0287072,0.00967621,0.011515,-5.93821,0.0166328,0.0181815,2.98061e-07,0.06,0.6,0
0.00345392,-0.000792564,0.0287493,0.00922461,0.0113922,-0.00191228,0,0,0.0451285,-0.00563566,0,-0.00994384,0,0,0,0.0289348,0.00903909,0.0113922,-5.54147,0.0164554,0.0188298,3.24912e-07,0.08,0.6,0
0.00436588,-0.000963039,0.0289784,0.00858634,0.0112694,-0.00186724,0,0,0.0460433,-0.006976,0,-0.00970965,0,0,0,0.0291479,0.00841677,0.0112694,-5.18891,0.016278,0.0194623,3.51355e-07,0.1,0.6,0
0.00529565,-0.00112237,0.0291864,0.00797118,0.0111473,-0.00182128,0,0,0.0469017,-0.00825784,0,-0.00947067,0,0,0,0.0293416,0.00781596,0.0111473,-4.87123,0.0161016,0.0200685,3.76843e-07,0.12,0.6,0
0.00624195,-0.00127017,0.0293694,0.00738445,0.0110261,-0.00177299,0,0,0.0476924,-0.00946841,0,-0.00921952,0,0,0,0.0295114,0.00724239,0.0110261,-4.58119,0.0159267,0.020639,4.00855e-07,0.14,0.6,0
0.00720334,-0.00140591,0.0295237,0.00683051,0.0109063,-0.00172122,0,0,0.0484053,-0.0105969,0,-0.00895037,0,0,0,0.0296535,0.0067007,0.0109063,-4.31288,0.0157535,0.0211657,4.22911e-07,0.16,0.6,0
0.00817816,-0.00152892,0.029646,0.0063126,0.0107876,-0.00166498,0,0,0.0490319,-0.011635,0,-0.00865791,0,0,0,0.0297642,0.00619439,0.0107876,-4.06098,0.0155821,0.0216419,4.42589e-07,0.18,0.6,0
0.00916462,-0.00163843,0.0297336,0.00583265,0.0106699,-0.00160313,0,0,0.0495657,-0.0125768,0,-0.00833629,0,0,0,0.0298407,0.0057256,0.0106699,-3.82025,0.0154121,0.0220624,4.59544e-07,0.2,0.6,0
0.0101608,-0.00173353,0.0297843,0.00539113,0.0105526,-0.00153427,0,0,0.0500024,-0.0134199,0,-0.00797818,0,0,0,0.0298804,0.00529501,0.0105526,-3.58492,0.0152427,0.0224238,4.73515e-07,0.22,0.6,0
0.0111647,-0.00181321,0.0297964,0.00498678,0.010435,-0.00145655,0,0,0.0503398,-0.0141653,0,-0.00757404,0,0,0,0.0298817,0.00490156,0.010435,-3.34844,0.0150727,0.0227244,4.84354e-07,0.24,0.6,0
0.0121744,-0.00187631,0.0297692,0.0046163,0.0103156,-0.00136768,0,0,0.0505792,-0.0148183,0,-0.00711194,0,0,0,0.0298433,0.00454215,0.0103156,-3.10325,0.0149004,0.0229653,4.92035e-07,0.26,0.6,0
0.0131879,-0.00192151,0.0297027,0.00427401,0.010193,-0.00126503,0,0,0.0507252,-0.0153894,0,-0.00657817,0,0,0,0.0297655,0.00421123,0.010193,-2.84101,0.0147233,0.0231504,4.96683e-07,0.28,0.6,0
0.0142034,-0.00194743,0.0295984,0.00395148,0.010065,-0.00114598,0,0,0.0507869,-0.0158951,0,-0.00595911,0,0,0,0.0296495,0.00390037,0.010065,-2.55337,0.0145383,0.0232871,4.98592e-07,0.3,0.6,0
0.0152194,-0.00195261,0.0294587,0.00363725,0.0099288,-0.0010086,0,0,0.0507779,-0.016358,0,-0.00524474,0,0,0,0.0294981,0.00359791,0.0099288,-2.23347,0.0143416,0.0233865,4.98225e-07,0.32,0.6,0
0.0162345,-0.0019357,0.0292873,0.00331704,0.00978129,-0.000852579,0,0,0.0507155,-0.0168071,0,-0.00443341,0,0,0,0.0293152,0.00328908,0.00978129,-1.87827,0.0141285,0.0234636,4.96185e-07,0.34,0.6,0
0.017248,-0.00189564,0.0290878,0.00297485,0.00961881,-0.000680179,0,0,0.0506195,-0.0172743,0,-0.00353693,0,0,0,0.0291055,0.00295714,0.00961881,-1.49107,0.0138938,0.0235356,4.93131e-07,0.36,0.6,0
0.0182593,-0.00183197,0.0288637,0.0025948,0.00943754,-0.000496541,0,0,0.0505079,-0.0177911,0,-0.00258201,0,0,0,0.028873,0.00258541,0.00943754,-1.0825,0.013632,0.0236192,4.89642e-07,0.38,0.6,0
0.0192683,-0.00174508,0.0286177,0.00216461,0.0092347,-0.000309269,0,0,0.0503959,-0.0183822,0,-0.0016082,0,0,0,0.0286213,0.002161,0.0092347,-0.669735,0.013339,0.0237279,4.86132e-07,0.4,0.6,0
0.0202751,-0.00163653,0.0283522,0.00167514,0.0090082,-0.000125962,0,0,0.0502944,-0.019066,0,-0.000655001,0,0,0,0.0283528,0.00167454,0.0090082,-0.270527,0.0130119,0.0238718,4.82812e-07,0.42,0.6,0
0.0212801,-0.00150916,0.0280787,0.0011251,0.00876113,4.41615e-05,0,0,0.0502256,-0.0198537,0,0.00022964,0,0,0,0.0280787,0.00112503,0.00876113,0.0938748,0.012655,0.0240622,4.80126e-07,0.44,0.6,0
0.0222841,-0.0013678,0.0278034,0.00049894,0.00849069,0.000189171,0,0,0.0502129,-0.0207785,0,0.000983691,0,0,0,0.0278047,0.000497629,0.00849069,0.396933,0.0122643,0.0243166,4.78448e-07,0.46,0.6,0
0.0232886,-0.00122015,0.027532,-0.000198646,0.00820002,0.000275031,0,0,0.0502633,-0.0218365,0,0.00143016,0,0,0,0.0275348,-0.000201374,0.00820002,0.56818,0.0118445,0.0246344,4.77596e-07,0.48,0.6,0
0.0242947,-0.00107774,0.0272548,-0.000909894,0.00790347,0.000276193,0,0,0.0503134,-0.0229147,0,0.0014362,0,0,0,0.0272575,-0.000912602,0.00790347,0.56179,0.0114161,0.0249585,4.7567e-07,0.5,0.6,0
0.0253011,-0.000953862,0.0269761,-0.00149246,0.0076451,0.000195183,0,0,0.0502607,-0.0237577,0,0.00101495,0,0,0,0.0269775,-0.0014938,0.0076451,0.3928,0.0110429,0.0251781,4.70635e-07,0.52,0.6,0
0.0263051,-0.000858699,0.026715,-0.0018503,0.00745941,0.000102551,0,0,0.0500646,-0.0242053,0,0.000533267,0,0,0,0.0267154,-0.00185067,0.00745941,0.205692,0.0107747,0.0252338,4.62629e-07,0.54,0.6,0
0.0273037,-0.000796057,0.0264938,-0.00203638,0.00733724,5.71158e-05,0,0,0.0498072,-0.0243714,0,0.000297002,0,0,0,0.026494,-0.00203649,0.00733724,0.114702,0.0105982,0.0251876,4.54105e-07,0.56,0.6,0
0.0282974,-0.000764993,0.0263581,-0.00214504,0.00726392,7.29328e-05,0,0,0.0496449,-0.0244633,0,0.000379251,0,0,0,0.0263583,-0.00214522,0.00726392,0.146605,0.0104923,0.0251553,4.48825e-07,0.58,0.6,0
0.0292895,-0.000764058,0.0263394,-0.00224183,0.00722926,0.000109098,0,0,0.0496862,-0.0246248,0,0.00056731,0,0,0,0.0263398,-0.00224224,0.00722926,0.218701,0.0104423,0.0252176,4.49235e-07,0.6,0.6,0
0.0302848,-0.000793922,0.0264378,-0.00232699,0.00723324,0.00010964,0,0,0.0499318,-0.0248566,0,0.000570127,0,0,0,0.0264382,-0.00232741,0.00723324,0.218384,0.010448,0.0253742,4.55343e-07,0.62,0.6,0
0.0312868,-0.000857389,0.0266219,-0.00233423,0.00728629,3.30043e-05,0,0,0.0502725,-0.0250133,0,0.000171622,0,0,0,0.0266219,-0.00233427,0.00728629,0.065306,0.0105246,0.0255429,4.64771e-07,0.64,0.6,0
0.0322957,-0.000956734,0.0268457,-0.00216584,0.00740397,-0.000106557,0,0,0.0505486,-0.0248815,0,-0.000554094,0,0,0,0.0268461,-0.00216623,0.00740397,-0.210438,0.0106946,0.0256057,4.73941e-07,0.66,0.6,0
0.0333087,-0.00108932,0.0270869,-0.001765,0.00759658,-0.000247674,0,0,0.0506749,-0.0243401,0,-0.0012879,0,0,0,0.0270891,-0.00176712,0.00759658,-0.491796,0.0109728,0.0254982,4.80647e-07,0.68,0.6,0
0.0343227,-0.00124582,0.027327,-0.00122821,0.00782965,-0.000315519,0,0,0.0506932,-0.0235504,0,-0.0016407,0,0,0,0.0273305,-0.0012317,0.00782965,-0.632982,0.0113095,0.0252804,4.84785e-07,0.7,0.6,0
0.0353365,-0.00141338,0.0275627,-0.000703786,0.00805767,-0.000304086,0,0,0.050713,-0.0227798,0,-0.00158125,0,0,0,0.027566,-0.000707057,0.00805767,-0.616284,0.0116389,0.0250675,4.88254e-07,0.72,0.6,0
0.0363513,-0.00158074,0.0278059,-0.000255887,0.00826501,-0.000237624,0,0,0.0508064,-0.0221543,0,-0.00123565,0,0,0,0.0278079,-0.000257899,0.00826501,-0.485128,0.0119383,0.0249224,4.92961e-07,0.74,0.6,0
0.0373687,-0.00174034,0.0280533,0.000105944,0.00844777,-0.000150092,0,0,0.0509743,-0.0216887,0,-0.00078048,0,0,0,0.0280541,0.000105138,0.00844777,-0.307697,0.0122023,0.0248511,4.99207e-07,0.76,0.6,0
0.0383902,-0.00188749,0.0283003,0.000393318,0.0086081,-5.37419e-05,0,0,0.0511998,-0.0213584,0,-0.000279458,0,0,0,0.0283004,0.000393215,0.0086081,-0.110337,0.0124339,0.0248403,5.06778e-07,0.78,0.6,0
0.0394167,-0.00201946,0.0285371,0.00060385,0.00874228,4.18629e-05,0,0,0.0514665,-0.0211599,0,0.000217687,0,0,0,0.0285371,0.000603787,0.00874228,0.0858677,0.0126277,0.0248832,5.1535e-07,0.8,0.6,0
0.0404489,-0.00213483,0.0287626,0.000743263,0.00885177,0.000128603,0,0,0.0517682,-0.0210821,0,0.000668736,0,0,0,0.0287632,0.000742673,0.00885177,0.262968,0.0127859,0.0249737,5.24872e-07,0.82,0.6,0
0.0414874,-0.00223334,0.0289751,0.000820999,0.00893884,0.000198297,0,0,0.0520943,-0.0211064,0,0.00103115,0,0,0,0.0289765,0.000819602,0.00893884,0.403523,0.0129117,0.0251022,5.351e-07,0.84,0.6,0
0.0425327,-0.00231558,0.0291722,0.000850717,0.00900687,0.000245296,0,0,0.0524298,-0.021206,0,0.00127554,0,0,0,0.0291743,0.000848593,0.00900687,0.496196,0.0130099,0.025255,5.4562e-07,0.86,0.6,0
0.0435846,-0.00238275,0.0293503,0.000846871,0.00905915,0.000267074,0,0,0.052757,-0.0213519,0,0.00138878,0,0,0,0.0293528,0.000844369,0.00905915,0.536791,0.0130854,0.025417,5.55906e-07,0.88,0.6,0
0.0446429,-0.00243631,0.029506,0.000822827,0.00909866,0.000264094,0,0,0.0530592,-0.0215172,0,0.00137329,0,0,0,0.0295085,0.000820396,0.00909866,0.527479,0.0131425,0.0255743,5.65432e-07,0.9,0.6,0
0.045707,-0.00247776,0.0296364,0.000789658,0.00912783,0.000238942,0,0,0.0533224,-0.0216792,0,0.0012425,0,0,0,0.0296384,0.000787679,0.00912783,0.474545,0.0131846,0.0257158,5.73753e-07,0.92,0.6,0
0.0467758,-0.00250847,0.0297394,0.000755902,0.0091486,0.000195449,0,0,0.0535361,-0.021821,0,0.00101633,0,0,0,0.0297407,0.000754584,0.0091486,0.386348,0.0132146,0.0258331,5.80526e-07,0.94,0.6,0
0.0478484,-0.00252956,0.0298137,0.000727732,0.00916242,0.000138039,0,0,0.0536933,-0.0219302,0,0.000717803,0,0,0,0.0298143,0.000727076,0.00916242,0.271912,0.0132346,0.0259203,5.85513e-07,0.96,0.6,0
0.0489236,-0.00254188,0.0298585,0.000709268,0.00917032,7.13382e-05,0,0,0.0537892,-0.0219987,0,0.000370959,0,0,0,0.0298586,0.000709093,0.00917032,0.140222,0.013246,0.025974,5.8856e-07,0.98,0.6,0
0.05,-0.00254593,0.0298734,0.000702859,0.00917289,-3.89291e-05,0,0,0.0538214,-0.0220221,0,-0.000202431,0,0,0,0.0298735,0.000702807,0.00917289,-0.076463,0.0132497,0.0259922,5.89589e-07,1,0.6,0
0,0,0.0278778,0.0119476,0.0119476,-0.00233974,0,0,0.0414185,4.87891e-19,0,-0.0121666,0,0,0,0.0282143,0.0116111,0.0119476,-8.18505,0.0172577,0.0164376,2.27784e-07,0,0.62,0
0.000828369,-0.000243333,0.0278102,0.0111529,0.0116889,-0.00233154,0,0,0.0419153,-0.0013937,0,-0.012124,0,0,0,0.0281304,0.0108327,0.0116889,-7.81957,0.016884,0.0168859,2.4514e-07,0.02,0.62,0
0.00167661,-0.000475131,0.0280711,0.0104902,0.0115684,-0.00227064,0,0,0.0429071,-0.00280331,0,-0.0118073,0,0,0,0.0283596,0.0102017,0.0115684,-7.24168,0.0167099,0.0175146,2.70289e-07,0.04,0.62,0
0.00254465,-0.000695586,0.0283251,0.00982687,0.0114456,-0.00221131,0,0,0.0438866,-0.00420864,0,-0.0114988,0,0,0,0.0285857,0.0095662,0.0114456,-6.72304,0.0165325,0.018153,2.96156e-07,0.06,0.62,0
0.00343208,-0.0009046,0.0285668,0.00917107,0.0113214,-0.00215055,0,0,0.0448381,-0.00559075,0,-0.0111829,0,0,0,0.0288024,0.00893548,0.0113214,-6.25166,0.0163531,0.0187879,3.22168e-07,0.08,0.62,0
0.00433818,-0.00110184,0.0287913,0.0085303,0.0111965,-0.00208614,0,0,0.0457466,-0.00693209,0,-0.0108479,0,0,0,0.0290039,0.00831773,0.0111965,-5.81802,0.0161727,0.0194076,3.47752e-07,0.1,0.62,0
0.00526194,-0.00128679,0.0289941,0.00791129,0.0110716,-0.00201652,0,0,0.0465985,-0.00821687,0,-0.0104859,0,0,0,0.0291853,0.00772014,0.0110716,-5.41479,0.0159923,0.0200011,3.72349e-07,0.12,0.62,0
0.00620212,-0.0014588,0.0291711,0.00731979,0.0109473,-0.00194071,0,0,0.0473819,-0.00943142,0,-0.0100917,0,0,0,0.0293421,0.00714877,0.0109473,-5.03616,0.0158127,0.020559,3.95436e-07,0.14,0.62,0
0.00715722,-0.00161712,0.0293186,0.00676041,0.0108237,-0.00185805,0,0,0.0480868,-0.0105646,0,-0.00966188,0,0,0,0.0294707,0.0066084,0.0108237,-4.67728,0.0156343,0.0210732,4.16548e-07,0.16,0.62,0
0.00812559,-0.00176091,0.0294338,0.00623641,0.0107011,-0.00176808,0,0,0.0487052,-0.0116081,0,-0.00919401,0,0,0,0.0295678,0.00610243,0.0107011,-4.33365,0.0154571,0.0215375,4.35294e-07,0.18,0.62,0
0.00910543,-0.00188929,0.0295144,0.00574955,0.0105792,-0.00167025,0,0,0.0492316,-0.0125571,0,-0.00868531,0,0,0,0.0296312,0.00563274,0.0105792,-4.00068,0.0152811,0.0219474,4.51376e-07,0.2,0.62,0
0.0100949,-0.00200133,0.0295588,0.00529995,0.0104576,-0.00156382,0,0,0.0496631,-0.01341,0,-0.00813187,0,0,0,0.0296592,0.00519956,0.0104576,-3.67325,0.0151055,0.0223005,4.646e-07,0.22,0.62,0
0.0110919,-0.00209603,0.0295663,0.00488591,0.0103357,-0.00144771,0,0,0.0499996,-0.0141694,0,-0.00752811,0,0,0,0.0296509,0.00480128,0.0103357,-3.34559,0.0149293,0.0225966,4.74892e-07,0.24,0.62,0
0.0120948,-0.00217237,0.0295371,0.00450372,0.0102122,-0.00132054,0,0,0.0502446,-0.0148422,0,-0.0068668,0,0,0,0.0296065,0.00443425,0.0102122,-3.01128,0.014751,0.0228382,4.82313e-07,0.26,0.62,0
0.0131017,-0.00222926,0.0294724,0.00414749,0.010086,-0.00118074,0,0,0.0504047,-0.01544,0,-0.00613984,0,0,0,0.0295273,0.00409256,0.010086,-2.66363,0.0145686,0.0230306,4.87064e-07,0.28,0.62,0
0.014111,-0.00226565,0.0293745,0.00380905,0.00995508,-0.00102693,0,0,0.0504906,-0.0159797,0,-0.00534002,0,0,0,0.0294157,0.00376787,0.00995508,-2.29655,0.0143796,0.023182,4.8949e-07,0.3,0.62,0
0.0151214,-0.00228051,0.029247,0.00347795,0.00981748,-0.000858405,0,0,0.0505167,-0.0164828,0,-0.00446371,0,0,0,0.0292756,0.00344939,0.00981748,-1.90579,0.0141808,0.0233041,4.90072e-07,0.32,0.62,0
0.0161317,-0.00227304,0.0290941,0.00314192,0.00967079,-0.000675802,0,0,0.0505005,-0.0169751,0,-0.00351417,0,0,0,0.0291116,0.00312434,0.00967079,-1.49065,0.0139689,0.0234109,4.89391e-07,0.34,0.62,0
0.0171414,-0.00224277,0.0289206,0.00278772,0.0095125,-0.000481618,0,0,0.0504611,-0.0174844,0,-0.00250441,0,0,0,0.0289295,0.00277885,0.0095125,-1.05546,0.0137403,0.0235183,4.88061e-07,0.36,0.62,0
0.0181501,-0.00218982,0.028732,0.00240265,0.00934039,-0.000280527,0,0,0.0504182,-0.0180381,0,-0.00145874,0,0,0,0.028735,0.00239967,0.00934039,-0.610367,0.0134917,0.0236418,4.86667e-07,0.38,0.62,0
0.0191581,-0.00211509,0.0285338,0.00197573,0.00915285,-7.91533e-05,0,0,0.0503904,-0.0186605,0,-0.000411597,0,0,0,0.028534,0.0019755,0.00915285,-0.170762,0.0132208,0.023796,4.85702e-07,0.4,0.62,0
0.0201658,-0.00202051,0.0283333,0.00149938,0.0089498,0.000113689,0,0,0.050397,-0.0193711,0,0.000591183,0,0,0,0.0283338,0.0014989,0.0089498,0.242743,0.0129275,0.0239934,4.85602e-07,0.42,0.62,0
0.021174,-0.0019094,0.0281377,0.000967216,0.00873148,0.000286397,0,0,0.0504562,-0.0201871,0,0.00148926,0,0,0,0.0281407,0.000964197,0.00873148,0.60385,0.0126121,0.0242447,4.86683e-07,0.44,0.62,0
0.022184,-0.00178678,0.0279533,0.000379972,0.0085,0.000420759,0,0,0.0505787,-0.0211121,0,0.00218795,0,0,0,0.0279598,0.000373553,0.0085,0.87404,0.0122778,0.0245532,4.88988e-07,0.46,0.62,0
0.0231971,-0.00165992,0.0277792,-0.000245522,0.00826009,0.000495569,0,0,0.0507496,-0.0221146,0,0.00257696,0,0,0,0.0277879,-0.000254283,0.00826009,1.01276,0.0119312,0.0249018,4.91834e-07,0.48,0.62,0
0.024214,-0.00153804,0.0276108,-0.000856993,0.00802616,0.000494476,0,0,0.0509202,-0.0230962,0,0.00257128,0,0,0,0.0276194,-0.00086558,0.00802616,0.994807,0.0115933,0.0252424,4.93847e-07,0.5,0.62,0
0.0252339,-0.00143095,0.0274465,-0.0013787,0.00782035,0.000427241,0,0,0.0510281,-0.0239175,0,0.00222166,0,0,0,0.0274529,-0.00138503,0.00782035,0.848977,0.0112961,0.0255127,4.93759e-07,0.52,0.62,0
0.0262551,-0.00134666,0.027292,-0.00175946,0.00765977,0.000326382,0,0,0.0510439,-0.02449,0,0.00169719,0,0,0,0.0272957,-0.00176313,0.00765977,0.643587,0.0110641,0.0256786,4.91459e-07,0.54,0.62,0
0.0272757,-0.00128984,0.0271631,-0.00200457,0.00754756,0.000229159,0,0,0.0510004,-0.0248356,0,0.00119163,0,0,0,0.0271649,-0.00200637,0.00754756,0.450113,0.010902,0.0257593,4.88263e-07,0.56,0.62,0
0.0282951,-0.00126225,0.0270804,-0.00215572,0.00747742,0.000148621,0,0,0.0509679,-0.0250462,0,0.000772828,0,0,0,0.0270812,-0.00215648,0.00747742,0.29125,0.0108007,0.0258066,4.86079e-07,0.58,0.62,0
0.0293144,-0.00126441,0.0270607,-0.00224505,0.00744469,7.23781e-05,0,0,0.0510016,-0.0251933,0,0.000376366,0,0,0,0.0270609,-0.00224523,0.00744469,0.141505,0.0107534,0.0258606,4.86305e-07,0.6,0.62,0
0.0303352,-0.00129699,0.0271038,-0.00227229,0.00744945,-2.39819e-05,0,0,0.0511013,-0.0252765,0,-0.000124706,0,0,0,0.0271038,-0.00227231,0.00744945,-0.0467748,0.0107603,0.0259207,4.88966e-07,0.62,0.62,0
0.0313585,-0.00136077,0.0271928,-0.0022043,0.00749654,-0.000152685,0,0,0.0512102,-0.0252222,0,-0.000793964,0,0,0,0.0271936,-0.0022051,0.00749654,-0.297578,0.0108283,0.0259459,4.92741e-07,0.64,0.62,0
0.0323836,-0.00145523,0.0273067,-0.00199778,0.00759268,-0.000299808,0,0,0.0512565,-0.0249352,0,-0.001559,0,0,0,0.0273098,-0.00200085,0.00759268,-0.5861,0.0109672,0.0258835,4.95869e-07,0.66,0.62,0
0.0334087,-0.00157683,0.0274299,-0.00164632,0.00773508,-0.000426084,0,0,0.0512066,-0.0243916,0,-0.00221564,0,0,0,0.0274362,-0.00165256,0.00773508,-0.839373,0.0111729,0.0257139,4.9719e-07,0.68,0.62,0
0.0344319,-0.00171842,0.0275571,-0.00120218,0.00790648,-0.000496268,0,0,0.0510917,-0.0236825,0,-0.00258059,0,0,0,0.0275657,-0.00121074,0.00790648,-0.988299,0.0114205,0.0254725,4.96878e-07,0.7,0.62,0
0.0354524,-0.00187085,0.0276914,-0.000744748,0.008084,-0.000498226,0,0,0.0509793,-0.0229547,0,-0.00259078,0,0,0,0.0277001,-0.000753475,0.008084,-1.00346,0.0116769,0.025224,4.96178e-07,0.72,0.62,0
0.036471,-0.00202534,0.0278388,-0.000330923,0.00825235,-0.000446953,0,0,0.0509246,-0.0223165,0,-0.00232416,0,0,0,0.0278458,-0.000338012,0.00825235,-0.908776,0.0119201,0.0250203,4.96452e-07,0.74,0.62,0
0.0374894,-0.002175,0.0280021,1.80733e-05,0.00840604,-0.000363222,0,0,0.0509497,-0.0218087,0,-0.00188875,0,0,0,0.0280068,1.33596e-05,0.00840604,-0.743511,0.0121421,0.0248823,4.98443e-07,0.76,0.62,0
0.038509,-0.0023151,0.0281769,0.000297596,0.00854234,-0.00026529,0,0,0.0510498,-0.0214363,0,-0.00137951,0,0,0,0.0281794,0.000295071,0.00854234,-0.545143,0.0123389,0.0248109,5.02212e-07,0.78,0.62,0
0.0395314,-0.00244261,0.0283575,0.000510462,0.00866039,-0.000165024,0,0,0.0512125,-0.0211898,0,-0.000858124,0,0,0,0.0283585,0.000509484,0.00866039,-0.339524,0.0125094,0.0247994,5.07571e-07,0.8,0.62,0
0.0405575,-0.00255586,0.028538,0.000661011,0.00875969,-7.15658e-05,0,0,0.0514235,-0.0210566,0,-0.000372142,0,0,0,0.0285381,0.000660828,0.00875969,-0.147089,0.0126529,0.0248387,5.14226e-07,0.82,0.62,0
0.0415883,-0.00265421,0.0287138,0.000757356,0.00884135,8.13948e-06,0,0,0.0516684,-0.0210184,0,4.23253e-05,0,0,0,0.0287138,0.000757353,0.00884135,0.0166816,0.0127708,0.0249182,5.21836e-07,0.84,0.62,0
0.0426243,-0.00273777,0.0288807,0.000809802,0.00890714,6.92379e-05,0,0,0.0519312,-0.0210531,0,0.000360037,0,0,0,0.0288808,0.000809631,0.00890714,0.141321,0.0128659,0.0250251,5.29973e-07,0.86,0.62,0
0.0436656,-0.00280721,0.0290343,0.00082969,0.00895919,0.000109324,0,0,0.0521952,-0.0211367,0,0.000568486,0,0,0,0.0290347,0.000829266,0.00895919,0.222081,0.0129411,0.0251463,5.38156e-07,0.88,0.62,0
0.0447121,-0.0028635,0.0291706,0.000827892,0.00899955,0.000128272,0,0,0.0524448,-0.0212463,0,0.000667017,0,0,0,0.0291712,0.000827312,0.00899955,0.2593,0.0129994,0.0252691,5.4591e-07,0.9,0.62,0
